ID,age,gender,education,IUIPC,data,device,recipient,likert,Male,wearable,VUR,appserver,IUIPCmean,risk,medium
1920,30, Male, Highschool,69, a picture of your signature, cubetastic3000, friends,5,1,1,1,0,6.9,financial,photo
1920,30, Male, Highschool,69, how much you use your phone, cubetastic3000, appserver,4,1,1,0,1,6.9,image,behavior
1920,30, Male, Highschool,69, what products you buy, cubetastic3000, public,5,1,1,1,0,6.9,image,behavior
1713,53, Male, Bachelors,64,unmuted a call, smartphone, noone,3,1,0,0,0,6.4,,
1713,53, Male, Bachelors,64,took screenshots while using other apps, smartphone, noone,5,1,0,1,0,6.4,,
1713,53, Male, Bachelors,64, your fingerprint somehow, cubetastic3000, work,4,1,1,0,0,6.4,medical,biometric
1713,53, Male, Bachelors,64, when you were happy or having fun, cubetastic3000, public,2,1,1,0,0,6.4,medical,biometric
1713,53, Male, Bachelors,64, an incriminating video of you doing something embarrassing, cubetastic3000, work,5,1,1,1,0,6.4,image,video
1713,53, Male, Bachelors,64, how much you use your computer, cubetastic3000, public,4,1,1,0,0,6.4,image,behavior
1713,53, Male, Bachelors,64, what products you buy, cubetastic3000, public,5,1,1,1,0,6.4,image,behavior
1713,53, Male, Bachelors,64, your social security number, cubetastic3000, appserver,5,1,1,1,1,6.4,financial,demographic
241,36, Female, Somecollege,70,vibration, smartphone, noone,3,0,0,0,0,7,,
241,36, Female, Somecollege,70,unmuted a call, smartphone, noone,5,0,0,1,0,7,,
241,36, Female, Somecollege,70, how close you are to other people you interact with, cubetastic3000, public,5,0,1,1,0,7,relationships,behavior
241,36, Female, Somecollege,70, recorded you talking to yourself (making voice notes), cubetastic3000, friends,5,0,1,1,0,7,image,audio
241,36, Female, Somecollege,70, a video of you intoxicated, cubetastic3000, appserver,5,0,1,1,1,7,image,video
241,36, Female, Somecollege,70, when and how much you spend time alone, cubetastic3000, appserver,5,0,1,1,1,7,physical,behavior
241,36, Female, Somecollege,70, your name, cubetastic3000, friends,5,0,1,1,0,7,financial,demographic
1730,21, Male, Somecollege,48,unmuted a call, smartphone, noone,3,1,0,0,0,4.8,,
1730,21, Male, Somecollege,48,took screenshots while using other apps, smartphone, noone,3,1,0,0,0,4.8,,
1730,21, Male, Somecollege,48," when you were lying, nervous, or stressed", cubetastic3000, public,3,1,1,0,0,4.8,medical,biometric
1730,21, Male, Somecollege,48, who you were spending time with, cubetastic3000, friends,4,1,1,0,0,4.8,relationships,behavior
1730,21, Male, Somecollege,48, when you are busy or interruptible, cubetastic3000, public,3,1,1,0,0,4.8,image,behavior
1730,21, Male, Somecollege,48, a photo of you intoxicated, cubetastic3000, friends,5,1,1,1,0,4.8,image,photo
1730,21, Male, Somecollege,48, a photo of you intoxicated, cubetastic3000, public,5,1,1,1,0,4.8,image,photo
1730,21, Male, Somecollege,48, a video of you entering in your PIN at an ATM, cubetastic3000, work,5,1,1,1,0,4.8,financial,video
2239,29, Female, Somecollege,67,connected to a bluetooth device, smartphone, noone,3,0,0,0,0,6.7,,
2239,29, Female, Somecollege,67,sent premium texts or calls, smartphone, noone,5,0,0,1,0,6.7,,
2239,29, Female, Somecollege,67, copied and uploaded music from your device, cubetastic3000, appserver,1,0,1,0,1,6.7,image,audio
2239,29, Female, Somecollege,67, recorded your phone conversations, cubetastic3000, appserver,4,0,1,0,1,6.7,relationships,audio
2239,29, Female, Somecollege,67, shared photos others sent to you saved on your device, cubetastic3000, work,5,0,1,1,0,6.7,relationships,photo
2239,29, Female, Somecollege,67, shared photos others sent to you saved on your device, cubetastic3000, public,5,0,1,1,0,6.7,relationships,photo
2239,29, Female, Somecollege,67, photos of people (with an outward-facing camera) at random, cubetastic3000, work,5,0,1,1,0,6.7,relationships,photo
2239,29, Female, Somecollege,67, when and how much you spend time alone, cubetastic3000, public,4,0,1,0,0,6.7,physical,behavior
2384,27, Male, Somecollege,60,connected to a bluetooth device, smartphone, noone,5,1,0,1,0,6,,
2384,27, Male, Somecollege,60,took screenshots while using other apps, smartphone, noone,5,1,0,1,0,6,,
2384,27, Male, Somecollege,60, your heart rate, cubetastic3000, work,3,1,1,0,0,6,medical,biometric
2384,27, Male, Somecollege,60, scanned your eye to learn your eye patterns (for eye tracking), cubetastic3000, work,4,1,1,0,0,6,medical,biometric
2384,27, Male, Somecollege,60, when and how much you have sex, cubetastic3000, friends,4,1,1,0,0,6,medical,behavior
2384,27, Male, Somecollege,60, a video of you entering in a digital passcode to a locked door, cubetastic3000, public,4,1,1,0,0,6,physical,video
2384,27, Male, Somecollege,60, where you live somehow (looking at your map settings or history or observing documents and commutes), cubetastic3000, appserver,5,1,1,1,1,6,physical,demographic
2384,27, Male, Somecollege,60, your address, cubetastic3000, work,5,1,1,1,0,6,physical,demographic
401,25, Male, Bachelors,64,vibration, smartphone, noone,3,1,0,0,0,6.4,,
401,25, Male, Bachelors,64,sent premium texts or calls, smartphone, noone,5,1,0,1,0,6.4,,
401,25, Male, Bachelors,64, a photo of you off-guard, cubetastic3000, work,5,1,1,1,0,6.4,image,photo
401,25, Male, Bachelors,64, shared videos others sent you saved on your device, cubetastic3000, work,5,1,1,1,0,6.4,relationships,video
401,25, Male, Bachelors,64, where you are (like a GPS), cubetastic3000, public,5,1,1,1,0,6.4,physical,behavior
401,25, Male, Bachelors,64, when and how much you spend time alone, cubetastic3000, public,5,1,1,1,0,6.4,physical,behavior
401,25, Male, Bachelors,64, what television shows you watch, cubetastic3000, appserver,4,1,1,0,1,6.4,image,behavior
401,25, Male, Bachelors,64, your username and password for websites, cubetastic3000, friends,5,1,1,1,0,6.4,financial,demographic
1983,28, Male, Bachelors,43,vibration, smartphone, noone,3,1,0,0,0,4.3,,
1983,28, Male, Bachelors,43,connected to a bluetooth device, smartphone, noone,3,1,0,0,0,4.3,,
1983,28, Male, Bachelors,43, recorded your phone conversations, cubetastic3000, appserver,3,1,1,0,1,4.3,relationships,audio
1983,28, Male, Bachelors,43, a photo of you off-guard, cubetastic3000, work,4,1,1,0,0,4.3,image,photo
1983,28, Male, Bachelors,43, videos of you (with an inward-facing camera) at random, cubetastic3000, friends,3,1,1,0,0,4.3,image,video
1983,28, Male, Bachelors,43, a video of you off-guard, cubetastic3000, work,4,1,1,0,0,4.3,image,video
1983,28, Male, Bachelors,43, a video of you entering in your PIN at an ATM, cubetastic3000, appserver,4,1,1,0,1,4.3,financial,video
1983,28, Male, Bachelors,43, your username for websites, cubetastic3000, public,3,1,1,0,0,4.3,financial,demographic
1906,22, Male, Somecollege,63,unmuted a call, smartphone, noone,4,1,0,0,0,6.3,,
1906,22, Male, Somecollege,63,sent premium texts or calls, smartphone, noone,5,1,0,1,0,6.3,,
1906,22, Male, Somecollege,63, your age, cubetastic3000, work,4,1,1,0,0,6.3,medical,demographic
1906,22, Male, Somecollege,63, your gender, cubetastic3000, public,3,1,1,0,0,6.3,medical,demographic
1906,22, Male, Somecollege,63, a video of you unclothed, cubetastic3000, friends,5,1,1,1,0,6.3,image,video
1906,22, Male, Somecollege,63, a video of you unclothed, cubetastic3000, appserver,5,1,1,1,1,6.3,image,video
1906,22, Male, Somecollege,63, a video of you off-guard, cubetastic3000, work,5,1,1,1,0,6.3,image,video
1906,22, Male, Somecollege,63, a video of you entering in a digital passcode to a locked door, cubetastic3000, public,5,1,1,1,0,6.3,physical,video
447,23, Male, Bachelors,70,unmuted a call, smartphone, noone,5,1,0,1,0,7,,
447,23, Male, Bachelors,70,took screenshots while using other apps, smartphone, noone,5,1,0,1,0,7,,
447,23, Male, Bachelors,70, when and how much you have sex, cubetastic3000, friends,5,1,1,1,0,7,medical,behavior
447,23, Male, Bachelors,70, videos at work (with an outward-facing camera), cubetastic3000, appserver,5,1,1,1,1,7,relationships,video
447,23, Male, Bachelors,70, a video of you unclothed, cubetastic3000, public,5,1,1,1,0,7,image,video
447,23, Male, Bachelors,70, a video of you entering in a digital passcode to a locked door, cubetastic3000, work,5,1,1,1,0,7,physical,video
447,23, Male, Bachelors,70, how much debt you have, cubetastic3000, friends,5,1,1,1,0,7,financial,demographic
447,23, Male, Bachelors,70, how much debt you have, cubetastic3000, work,5,1,1,1,0,7,financial,demographic
2089,33, None, Somecollege,46,unmuted a call, smartphone, noone,5,0,0,1,0,4.6,,
2089,33, None, Somecollege,46,sent premium texts or calls, smartphone, noone,5,0,0,1,0,4.6,,
2089,33, None, Somecollege,46, when you were happy or having fun, cubetastic3000, work,2,0,1,0,0,4.6,medical,biometric
2089,33, None, Somecollege,46, copied and uploaded music from your device, cubetastic3000, public,4,0,1,0,0,4.6,image,audio
2089,33, None, Somecollege,46, recorded your phone conversations, cubetastic3000, work,5,0,1,1,0,4.6,relationships,audio
2089,33, None, Somecollege,46, videos of you (with an inward-facing camera) at home, cubetastic3000, friends,5,0,1,1,0,4.6,image,video
2089,33, None, Somecollege,46, where you work somehow (looking at your map settings or history or observing documents and commutes), cubetastic3000, appserver,2,0,1,0,1,4.6,physical,demographic
2089,33, None, Somecollege,46," where you are currently going (by observing maps, etc.)", cubetastic3000, work,4,0,1,0,0,4.6,physical,behavior
1469,27, Male, Masters,54,connected to a bluetooth device, smartphone, noone,3,1,0,0,0,5.4,,
1469,27, Male, Masters,54,unmuted a call, smartphone, noone,3,1,0,0,0,5.4,,
1469,27, Male, Masters,54, scanned your eye to learn your eye patterns (for eye tracking), cubetastic3000, friends,3,1,1,0,0,5.4,medical,biometric
1469,27, Male, Masters,54, scanned your eye to learn your eye patterns (for eye tracking), cubetastic3000, work,3,1,1,0,0,5.4,medical,biometric
1469,27, Male, Masters,54, copied and uploaded audio recordings you made on your device, cubetastic3000, appserver,4,1,1,0,1,5.4,image,audio
1469,27, Male, Masters,54, recorded you talking to yourself (making voice notes), cubetastic3000, friends,3,1,1,0,0,5.4,image,audio
1469,27, Male, Masters,54, shared photos you downloaded from the internet saved on your device, cubetastic3000, friends,4,1,1,0,0,5.4,image,photo
1150,43, Male, Somecollege,66,vibration, smartphone, noone,3,1,0,0,0,6.6,,
1150,43, Male, Somecollege,66,connected to a bluetooth device, smartphone, noone,4,1,0,0,0,6.6,,
1150,43, Male, Somecollege,66, your age, cubetastic3000, appserver,5,1,1,1,1,6.6,medical,demographic
1150,43, Male, Somecollege,66, photos of people (with an outward-facing camera) at random, cubetastic3000, work,5,1,1,1,0,6.6,relationships,photo
1150,43, Male, Somecollege,66, a photo of you unclothed, cubetastic3000, friends,5,1,1,1,0,6.6,image,photo
1150,43, Male, Somecollege,66, videos of you (with an inward-facing camera) at home, cubetastic3000, friends,5,1,1,1,0,6.6,image,video
1150,43, Male, Somecollege,66, how much you use your phone, cubetastic3000, work,3,1,1,0,0,6.6,image,behavior
679,44, Male, Highschool,66,vibration, smartphone, noone,3,1,0,0,0,6.6,,
679,44, Male, Highschool,66,took screenshots while using other apps, smartphone, noone,5,1,0,1,0,6.6,,
679,44, Male, Highschool,66, your age, cubetastic3000, public,5,1,1,1,0,6.6,medical,demographic
679,44, Male, Highschool,66," when you were lying, nervous, or stressed", cubetastic3000, work,5,1,1,1,0,6.6,medical,biometric
679,44, Male, Highschool,66, photos of people (with an outward-facing camera) at random, cubetastic3000, work,5,1,1,1,0,6.6,relationships,photo
679,44, Male, Highschool,66, shared videos you downloaded on the internet saved on your device, cubetastic3000, friends,5,1,1,1,0,6.6,image,video
679,44, Male, Highschool,66, videos of you (with an inward-facing camera) at random, cubetastic3000, appserver,5,1,1,1,1,6.6,image,video
679,44, Male, Highschool,66, your address, cubetastic3000, friends,4,1,1,0,0,6.6,physical,demographic
1164,25, Male, Bachelors,40,vibration, smartphone, noone,3,1,0,0,0,4,,
1164,25, Male, Bachelors,40,sent premium texts or calls, smartphone, noone,3,1,0,0,0,4,,
1164,25, Male, Bachelors,40," when you were lying, nervous, or stressed", cubetastic3000, appserver,4,1,1,0,1,4,medical,biometric
1164,25, Male, Bachelors,40, when you are busy or interruptible, cubetastic3000, work,3,1,1,0,0,4,image,behavior
1164,25, Male, Bachelors,40, recorded the sound around you, cubetastic3000, friends,4,1,1,0,0,4,image,audio
1164,25, Male, Bachelors,40, shared videos others sent you saved on your device, cubetastic3000, work,4,1,1,0,0,4,relationships,video
1164,25, Male, Bachelors,40, videos at work (with an outward-facing camera), cubetastic3000, friends,4,1,1,0,0,4,relationships,video
1164,25, Male, Bachelors,40, what television shows you watch, cubetastic3000, public,4,1,1,0,0,4,image,behavior
313,22, Female, Somecollege,70,connected to a bluetooth device, smartphone, noone,5,0,0,1,0,7,,
313,22, Female, Somecollege,70,sent premium texts or calls, smartphone, noone,5,0,0,1,0,7,,
313,22, Female, Somecollege,70, when you were happy or having fun, cubetastic3000, friends,5,0,1,1,0,7,medical,biometric
313,22, Female, Somecollege,70, recorded your work conversations, cubetastic3000, appserver,5,0,1,1,1,7,relationships,audio
313,22, Female, Somecollege,70, a video of you off-guard, cubetastic3000, appserver,5,0,1,1,1,7,image,video
313,22, Female, Somecollege,70, your social security number, cubetastic3000, friends,5,0,1,1,0,7,financial,demographic
313,22, Female, Somecollege,70, how much money you have, cubetastic3000, public,5,0,1,1,0,7,financial,demographic
2363,53, Female, Somecollege,69,connected to a bluetooth device, smartphone, noone,5,0,0,1,0,6.9,,
2363,53, Female, Somecollege,69,unmuted a call, smartphone, noone,5,0,0,1,0,6.9,,
2363,53, Female, Somecollege,69, how close you are to other people you interact with, cubetastic3000, work,5,0,1,1,0,6.9,relationships,behavior
2363,53, Female, Somecollege,69, recorded you talking to yourself (making voice notes), cubetastic3000, friends,5,0,1,1,0,6.9,image,audio
2363,53, Female, Somecollege,69, a video of you entering in a digital passcode to a locked door, cubetastic3000, friends,5,0,1,1,0,6.9,physical,video
2363,53, Female, Somecollege,69," where you are currently going (by observing maps, etc.)", cubetastic3000, friends,5,0,1,1,0,6.9,physical,behavior
2363,53, Female, Somecollege,69, how much you use your phone, cubetastic3000, friends,5,0,1,1,0,6.9,image,behavior
2363,53, Female, Somecollege,69, your social security number, cubetastic3000, public,5,0,1,1,0,6.9,financial,demographic
1815,30, Female, Bachelors,55,vibration, smartphone, noone,1,0,0,0,0,5.5,,
1815,30, Female, Bachelors,55,unmuted a call, smartphone, noone,5,0,0,1,0,5.5,,
1815,30, Female, Bachelors,55,unmuted a call, cubetastic3000, noone,5,0,1,1,0,5.5,,
1815,30, Female, Bachelors,55, shared photos you which are already on your device, cubetastic3000, appserver,1,0,1,0,1,5.5,image,photo
1815,30, Female, Bachelors,55, a video of you entering in your PIN at an ATM, cubetastic3000, public,5,0,1,1,0,5.5,financial,video
1815,30, Female, Bachelors,55," where you are very accurately (more than GPS, like where you are in a room)", cubetastic3000, appserver,3,0,1,0,1,5.5,physical,behavior
1815,30, Female, Bachelors,55, what websites you go to, cubetastic3000, public,5,0,1,1,0,5.5,image,behavior
1944,22, Male, Bachelors,65,unmuted a call, smartphone, noone,5,1,0,1,0,6.5,,
1944,22, Male, Bachelors,65,sent premium texts or calls, smartphone, noone,5,1,0,1,0,6.5,,
1944,22, Male, Bachelors,65, when and how well you are sleeping, cubetastic3000, public,1,1,1,0,0,6.5,medical,biometric
1944,22, Male, Bachelors,65, copied and uploaded music from your device, cubetastic3000, work,4,1,1,0,0,6.5,image,audio
